DATE,AUS_CASES_ACTIVE,AUS_CASES_LOCAL_LAST_24H,AUS_CASES_OVERSEAS_ACQUIRED_LAST_24H,AUS_CASES_UNDER_INVESTIGATION_LAST_24H,AUS_CASES_LOCAL_LAST_7D,AUS_CASES_OVERSEAS_ACQUIRED_LAST_7D,AUS_CASES_UNDER_INVESTIGATION_LAST_7D,ACT_CASES_ACTIVE,ACT_CASES_LOCAL_LAST_24H,ACT_CASES_OVERSEAS_ACQUIRED_LAST_24H,ACT_CASES_UNDER_INVESTIGATION_LAST_24H,ACT_CASES_LOCAL_LAST_7D,ACT_CASES_OVERSEAS_ACQUIRED_LAST_7D,ACT_CASES_UNDER_INVESTIGATION_LAST_7D,NSW_CASES_ACTIVE,NSW_CASES_LOCAL_LAST_24H,NSW_CASES_OVERSEAS_ACQUIRED_LAST_24H,NSW_CASES_UNDER_INVESTIGATION_LAST_24H,NSW_CASES_LOCAL_LAST_7D,NSW_CASES_OVERSEAS_ACQUIRED_LAST_7D,NSW_CASES_UNDER_INVESTIGATION_LAST_7D,NT_CASES_ACTIVE,NT_CASES_LOCAL_LAST_24H,NT_CASES_OVERSEAS_ACQUIRED_LAST_24H,NT_CASES_UNDER_INVESTIGATION_LAST_24H,NT_CASES_LOCAL_LAST_7D,NT_CASES_OVERSEAS_ACQUIRED_LAST_7D,NT_CASES_UNDER_INVESTIGATION_LAST_7D,QLD_CASES_ACTIVE,QLD_CASES_LOCAL_LAST_24H,QLD_CASES_OVERSEAS_ACQUIRED_LAST_24H,QLD_CASES_UNDER_INVESTIGATION_LAST_24H,QLD_CASES_LOCAL_LAST_7D,QLD_CASES_OVERSEAS_ACQUIRED_LAST_7D,QLD_CASES_UNDER_INVESTIGATION_LAST_7D,SA_CASES_ACTIVE,SA_CASES_LOCAL_LAST_24H,SA_CASES_OVERSEAS_ACQUIRED_LAST_24H,SA_CASES_UNDER_INVESTIGATION_LAST_24H,SA_CASES_LOCAL_LAST_7D,SA_CASES_OVERSEAS_ACQUIRED_LAST_7D,SA_CASES_UNDER_INVESTIGATION_LAST_7D,TAS_CASES_ACTIVE,TAS_CASES_LOCAL_LAST_24H,TAS_CASES_OVERSEAS_ACQUIRED_LAST_24H,TAS_CASES_UNDER_INVESTIGATION_LAST_24H,TAS_CASES_LOCAL_LAST_7D,TAS_CASES_OVERSEAS_ACQUIRED_LAST_7D,TAS_CASES_UNDER_INVESTIGATION_LAST_7D,VIC_CASES_ACTIVE,VIC_CASES_LOCAL_LAST_24H,VIC_CASES_OVERSEAS_ACQUIRED_LAST_24H,VIC_CASES_UNDER_INVESTIGATION_LAST_24H,VIC_CASES_LOCAL_LAST_7D,VIC_CASES_OVERSEAS_ACQUIRED_LAST_7D,VIC_CASES_UNDER_INVESTIGATION_LAST_7D,WA_CASES_ACTIVE,WA_CASES_LOCAL_LAST_24H,WA_CASES_OVERSEAS_ACQUIRED_LAST_24H,WA_CASES_UNDER_INVESTIGATION_LAST_24H,WA_CASES_LOCAL_LAST_7D,WA_CASES_OVERSEAS_ACQUIRED_LAST_7D,WA_CASES_UNDER_INVESTIGATION_LAST_7D,AUS_SOURCE_OVERSEAS,AUS_SOURCE_LOCAL_CONFIRMED_CASE,AUS_SOURCE_LOCAL_UNKNOWN_CONTACT,AUS_SOURCE_LOCAL_INTERSTATE_TRAVEL,AUS_SOURCE_UNDER_INVESTIGATION,AUS_CASES_TOTAL,AUS_DEATHS_TOTAL,ACT_SOURCE_OVERSEAS,ACT_SOURCE_LOCAL_CONFIRMED_CASE,ACT_SOURCE_LOCAL_UNKNOWN_CONTACT,ACT_SOURCE_LOCAL_INTERSTATE_TRAVEL,ACT_SOURCE_UNDER_INVESTIGATION,ACT_CASES_TOTAL,ACT_DEATHS_TOTAL,NSW_SOURCE_OVERSEAS,NSW_SOURCE_LOCAL_CONFIRMED_CASE,NSW_SOURCE_LOCAL_UNKNOWN_CONTACT,NSW_SOURCE_LOCAL_INTERSTATE_TRAVEL,NSW_SOURCE_UNDER_INVESTIGATION,NSW_CASES_TOTAL,NSW_DEATHS_TOTAL,NT_SOURCE_OVERSEAS,NT_SOURCE_LOCAL_CONFIRMED_CASE,NT_SOURCE_LOCAL_UNKNOWN_CONTACT,NT_SOURCE_LOCAL_INTERSTATE_TRAVEL,NT_SOURCE_UNDER_INVESTIGATION,NT_CASES_TOTAL,NT_DEATHS_TOTAL,QLD_SOURCE_OVERSEAS,QLD_SOURCE_LOCAL_CONFIRMED_CASE,QLD_SOURCE_LOCAL_UNKNOWN_CONTACT,QLD_SOURCE_LOCAL_INTERSTATE_TRAVEL,QLD_SOURCE_UNDER_INVESTIGATION,QLD_CASES_TOTAL,QLD_DEATHS_TOTAL,SA_SOURCE_OVERSEAS,SA_SOURCE_LOCAL_CONFIRMED_CASE,SA_SOURCE_LOCAL_UNKNOWN_CONTACT,SA_SOURCE_LOCAL_INTERSTATE_TRAVEL,SA_SOURCE_UNDER_INVESTIGATION,SA_CASES_TOTAL,SA_DEATHS_TOTAL,TAS_SOURCE_OVERSEAS,TAS_SOURCE_LOCAL_CONFIRMED_CASE,TAS_SOURCE_LOCAL_UNKNOWN_CONTACT,TAS_SOURCE_LOCAL_INTERSTATE_TRAVEL,TAS_SOURCE_UNDER_INVESTIGATION,TAS_CASES_TOTAL,TAS_DEATHS_TOTAL,VIC_SOURCE_OVERSEAS,VIC_SOURCE_LOCAL_CONFIRMED_CASE,VIC_SOURCE_LOCAL_UNKNOWN_CONTACT,VIC_SOURCE_LOCAL_INTERSTATE_TRAVEL,VIC_SOURCE_UNDER_INVESTIGATION,VIC_CASES_TOTAL,VIC_DEATHS_TOTAL,WA_SOURCE_OVERSEAS,WA_SOURCE_LOCAL_CONFIRMED_CASE,WA_SOURCE_LOCAL_UNKNOWN_CONTACT,WA_SOURCE_LOCAL_INTERSTATE_TRAVEL,WA_SOURCE_UNDER_INVESTIGATION,WA_CASES_TOTAL,WA_DEATHS_TOTAL,AUS_TESTS_LAST_7D,AUS_TESTS_PER_100K_LAST_7D,AUS_TESTS_TOTAL,AUS_TESTS_POSITIVE_PCT,ACT_TESTS_LAST_7D,ACT_TESTS_PER_100K_LAST_7D,ACT_TESTS_TOTAL,ACT_TESTS_POSITIVE_PCT,NSW_TESTS_LAST_7D,NSW_TESTS_PER_100K_LAST_7D,NSW_TESTS_TOTAL,NSW_TESTS_POSITIVE_PCT,NT_TESTS_LAST_7D,NT_TESTS_PER_100K_LAST_7D,NT_TESTS_TOTAL,NT_TESTS_POSITIVE_PCT,QLD_TESTS_LAST_7D,QLD_TESTS_PER_100K_LAST_7D,QLD_TESTS_TOTAL,QLD_TESTS_POSITIVE_PCT,SA_TESTS_LAST_7D,SA_TESTS_PER_100K_LAST_7D,SA_TESTS_TOTAL,SA_TESTS_POSITIVE_PCT,TAS_TESTS_LAST_7D,TAS_TESTS_PER_100K_LAST_7D,TAS_TESTS_TOTAL,TAS_TESTS_POSITIVE_PCT,VIC_TESTS_LAST_7D,VIC_TESTS_PER_100K_LAST_7D,VIC_TESTS_TOTAL,VIC_TESTS_POSITIVE_PCT,WA_TESTS_LAST_7D,WA_TESTS_PER_100K_LAST_7D,WA_TESTS_TOTAL,WA_TESTS_POSITIVE_PCT,AUS_AGED_CARE_IN_HOME_ACTIVE,AUS_AGED_CARE_IN_HOME_RECOVERED,AUS_AGED_CARE_IN_HOME_DEATHS,ACT_AGED_CARE_IN_HOME_ACTIVE,ACT_AGED_CARE_IN_HOME_RECOVERED,ACT_AGED_CARE_IN_HOME_DEATHS,NSW_AGED_CARE_IN_HOME_ACTIVE,NSW_AGED_CARE_IN_HOME_RECOVERED,NSW_AGED_CARE_IN_HOME_DEATHS,NT_AGED_CARE_IN_HOME_ACTIVE,NT_AGED_CARE_IN_HOME_RECOVERED,NT_AGED_CARE_IN_HOME_DEATHS,QLD_AGED_CARE_IN_HOME_ACTIVE,QLD_AGED_CARE_IN_HOME_RECOVERED,QLD_AGED_CARE_IN_HOME_DEATHS,SA_AGED_CARE_IN_HOME_ACTIVE,SA_AGED_CARE_IN_HOME_RECOVERED,SA_AGED_CARE_IN_HOME_DEATHS,TAS_AGED_CARE_IN_HOME_ACTIVE,TAS_AGED_CARE_IN_HOME_RECOVERED,TAS_AGED_CARE_IN_HOME_DEATHS,VIC_AGED_CARE_IN_HOME_ACTIVE,VIC_AGED_CARE_IN_HOME_RECOVERED,VIC_AGED_CARE_IN_HOME_DEATHS,WA_AGED_CARE_IN_HOME_ACTIVE,WA_AGED_CARE_IN_HOME_RECOVERED,WA_AGED_CARE_IN_HOME_DEATHS,AUS_AGED_CARE_RESIDENTIAL_ACTIVE,AUS_AGED_CARE_RESIDENTIAL_RECOVERED,AUS_AGED_CARE_RESIDENTIAL_DEATHS,ACT_AGED_CARE_RESIDENTIAL_ACTIVE,ACT_AGED_CARE_RESIDENTIAL_RECOVERED,ACT_AGED_CARE_RESIDENTIAL_DEATHS,NSW_AGED_CARE_RESIDENTIAL_ACTIVE,NSW_AGED_CARE_RESIDENTIAL_RECOVERED,NSW_AGED_CARE_RESIDENTIAL_DEATHS,NT_AGED_CARE_RESIDENTIAL_ACTIVE,NT_AGED_CARE_RESIDENTIAL_RECOVERED,NT_AGED_CARE_RESIDENTIAL_DEATHS,QLD_AGED_CARE_RESIDENTIAL_ACTIVE,QLD_AGED_CARE_RESIDENTIAL_RECOVERED,QLD_AGED_CARE_RESIDENTIAL_DEATHS,SA_AGED_CARE_RESIDENTIAL_ACTIVE,SA_AGED_CARE_RESIDENTIAL_RECOVERED,SA_AGED_CARE_RESIDENTIAL_DEATHS,TAS_AGED_CARE_RESIDENTIAL_ACTIVE,TAS_AGED_CARE_RESIDENTIAL_RECOVERED,TAS_AGED_CARE_RESIDENTIAL_DEATHS,VIC_AGED_CARE_RESIDENTIAL_ACTIVE,VIC_AGED_CARE_RESIDENTIAL_RECOVERED,VIC_AGED_CARE_RESIDENTIAL_DEATHS,WA_AGED_CARE_RESIDENTIAL_ACTIVE,WA_AGED_CARE_RESIDENTIAL_RECOVERED,WA_AGED_CARE_RESIDENTIAL_DEATHS,AUS_CASES_AGE_0_9_SEX_M,AUS_CASES_AGE_0_9_SEX_F,AUS_CASES_AGE_10_19_SEX_M,AUS_CASES_AGE_10_19_SEX_F,AUS_CASES_AGE_20_29_SEX_M,AUS_CASES_AGE_20_29_SEX_F,AUS_CASES_AGE_30_39_SEX_M,AUS_CASES_AGE_30_39_SEX_F,AUS_CASES_AGE_40_49_SEX_M,AUS_CASES_AGE_40_49_SEX_F,AUS_CASES_AGE_50_59_SEX_M,AUS_CASES_AGE_50_59_SEX_F,AUS_CASES_AGE_60_69_SEX_M,AUS_CASES_AGE_60_69_SEX_F,AUS_CASES_AGE_70_79_SEX_M,AUS_CASES_AGE_70_79_SEX_F,AUS_CASES_AGE_80_89_SEX_M,AUS_CASES_AGE_80_89_SEX_F,AUS_CASES_AGE_90+_SEX_M,AUS_CASES_AGE_90+_SEX_F,AUS_CASES_HOSPITAL_NOT_ICU,AUS_CASES_HOSPITAL_ICU,ACT_CASES_HOSPITAL_NOT_ICU,ACT_CASES_HOSPITAL_ICU,NSW_CASES_HOSPITAL_NOT_ICU,NSW_CASES_HOSPITAL_ICU,NT_CASES_HOSPITAL_NOT_ICU,NT_CASES_HOSPITAL_ICU,QLD_CASES_HOSPITAL_NOT_ICU,QLD_CASES_HOSPITAL_ICU,SA_CASES_HOSPITAL_NOT_ICU,SA_CASES_HOSPITAL_ICU,TAS_CASES_HOSPITAL_NOT_ICU,TAS_CASES_HOSPITAL_ICU,VIC_CASES_HOSPITAL_NOT_ICU,VIC_CASES_HOSPITAL_ICU,WA_CASES_HOSPITAL_NOT_ICU,WA_CASES_HOSPITAL_ICU,AUS_DEATHS_AGE_0_9_SEX_M,AUS_DEATHS_AGE_0_9_SEX_F,AUS_DEATHS_AGE_10_19_SEX_M,AUS_DEATHS_AGE_10_19_SEX_F,AUS_DEATHS_AGE_20_29_SEX_M,AUS_DEATHS_AGE_20_29_SEX_F,AUS_DEATHS_AGE_30_39_SEX_M,AUS_DEATHS_AGE_30_39_SEX_F,AUS_DEATHS_AGE_40_49_SEX_M,AUS_DEATHS_AGE_40_49_SEX_F,AUS_DEATHS_AGE_50_59_SEX_M,AUS_DEATHS_AGE_50_59_SEX_F,AUS_DEATHS_AGE_60_69_SEX_M,AUS_DEATHS_AGE_60_69_SEX_F,AUS_DEATHS_AGE_70_79_SEX_M,AUS_DEATHS_AGE_70_79_SEX_F,AUS_DEATHS_AGE_80_89_SEX_M,AUS_DEATHS_AGE_80_89_SEX_F,AUS_DEATHS_AGE_90+_SEX_M,AUS_DEATHS_AGE_90+_SEX_F
2021-07-22,1700,154,3,2,853,55,4,0,0,0,0,0,0,0,1482,124,0,0,723,16,0,5,0,0,0,0,1,0,31,0,0,1,2,6,1,21,5,1,0,11,10,1,0,0,0,0,0,0,0,146,25,2,1,117,9,2,15,0,0,0,0,13,0,8049,19559,4655,162,2,32427,915,95,25,1,3,0,124,3,3519,2932,815,91,0,7357,59,177,12,0,2,0,191,0,1386,304,43,27,1,1761,7,642,168,9,28,0,847,4,85,141,5,3,0,234,13,1211,15885,3768,0,1,20865,820,934,92,14,8,0,1048,9,1095733,4321.130670613209,23484726,0.001380769782027689,6902,1619.621306162868,259944,0.0004770258209460499,533595,6599.429198443826,8220797,0.0008949253947032143,9095,3695.6071238465192,284357,0.0006716908674658967,84813,1665.4406869989468,3228466,0.0005454602898094636,74070,4226.953203912971,1751640,0.0004835468475257473,9478,1772.9176448141507,283716,0.0008247684304022332,341340,5176.615178550304,7975059,0.0026162815848760493,36440,1389.8657276809076,1480747,0.0007077508851951076,2,73,8,0,0,0,2,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,975,857,1451,1374,3414,3701,2992,2815,2170,1978,1876,1912,1325,1302,914,798,514,800,233,558,125,30,0,0,90,28,5,0,25,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
2021-07-23,1835,153,8,1,889,54,5,0,0,0,0,0,0,0,1609,136,5,0,752,20,0,3,0,0,0,0,0,0,26,1,2,0,2,8,1,25,3,1,0,14,5,1,0,0,0,0,0,0,0,158,13,0,1,121,8,3,14,0,0,0,0,13,0,8057,19672,4690,162,1,32582,915,95,25,1,3,0,124,3,3524,3028,849,91,0,7492,59,177,12,0,2,0,191,0,1388,304,44,27,0,1763,7,643,171,9,28,0,851,4,85,141,5,3,0,234,13,1211,15899,3768,0,1,20879,820,934,92,14,8,0,1048,9,1133754,4471.070217224825,23663728,0.0013768751905870453,6964,1634.1702080727632,261090,0.00047493201577999923,542628,6711.148093766202,8307417,0.0009018447009461545,9324,3788.657594584381,285711,0.0006685076878384102,88884,1745.3813686960068,3245833,0.0005431579505168627,89650,5116.057172010232,1775212,0.000479379364267479,9818,1836.5167162677071,285223,0.0008204106961921023,351753,5334.534244157162,8018601,0.002603820791182901,34733,1324.7586805582043,1484641,0.0007058945563270851,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,981,864,1464,1385,3431,3709,3007,2832,2181,1992,1885,1923,1329,1307,914,799,514,802,233,558,138,35,0,0,105,32,3,0,24,1,1,0,0,0,5,2,0,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
2021-07-24,1983,176,2,0,929,48,5,0,0,0,0,0,0,0,1750,163,1,0,799,15,0,4,0,1,0,0,1,0,25,0,0,0,2,7,1,26,1,0,0,15,5,1,0,0,0,0,0,0,0,169,12,0,0,113,8,3,9,0,0,0,0,12,0,8059,19781,4753,162,0,32755,916,95,25,1,3,0,124,3,3525,3123,912,91,0,7651,60,178,12,0,2,0,192,0,1388,304,44,27,0,1763,7,643,172,9,28,0,852,4,85,141,5,3,0,234,13,1211,15912,3768,0,0,20891,820,934,92,14,8,0,1048,9,1151397,4540.647120011935,23838722,0.0013740250001656967,6848,1606.9496819187655,262008,0.00047326799181704373,554568,6858.820363239153,8401327,0.0009106894660807751,9360,3803.285616185093,286924,0.0006691667479890145,88511,1738.0569092823484,3260215,0.0005407618822685007,103599,5912.084851791276,1798622,0.00047369597391781044,9876,1847.365969633314,286538,0.0008166456107043394,343902,5215.46936524816,8058447,0.0025924349939882955,34733,1324.7586805582043,1484641,0.0007058945563270851,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,981,864,1464,1385,3431,3709,3007,2832,2181,1992,1885,1923,1329,1307,914,799,514,802,233,558,133,41,0,0,102,37,4,0,20,1,2,0,0,0,5,3,0,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
2021-07-25,2117,154,7,1,961,47,6,0,0,0,0,0,0,0,1875,141,0,0,835,11,0,4,0,0,0,0,1,0,21,0,5,1,2,11,2,29,2,1,0,17,6,1,0,0,0,0,0,0,0,179,11,1,0,107,7,3,9,0,0,0,0,11,0,8067,19906,4781,162,1,32917,918,95,25,1,3,0,124,3,3525,3236,940,91,0,7792,62,178,12,0,2,0,192,0,1394,304,44,27,1,1770,7,644,174,9,28,0,855,4,85,141,5,3,0,234,13,1212,15922,3768,0,0,20902,820,934,92,14,8,0,1048,9,1180708,4656.237926427681,24011850,0.001370864802170595,6920,1623.845180910902,262672,0.00047207163306328806,590130,7298.646263322661,8503560,0.0009163221050948073,9215,3744.3671958488926,287757,0.0006672296416768314,90767,1782.3571249317135,3272978,0.0005407919026647902,115963,6617.661325575264,1822341,0.00046917673476039887,9885,1849.0494744659081,287069,0.0008151350372210166,323095,4899.919379837437,8090832,0.002583417873464682,34733,1324.7586805582043,1484641,0.0007058945563270851,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,981,864,1464,1385,3431,3709,3007,2832,2181,1992,1885,1923,1329,1307,914,799,514,802,233,558,134,46,0,0,98,43,4,0,25,1,2,0,0,0,5,2,0,0,0,0,0,0,1,0,2,0,2,0,10,6,26,12,102,56,185,196,115,202
2021-07-26,2272,157,8,0,1006,49,5,0,0,0,0,0,0,0,2018,145,6,0,881,15,0,3,0,0,0,0,1,0,26,0,0,0,2,11,2,26,1,1,0,18,5,0,0,0,0,0,0,0,0,190,11,1,0,105,7,3,9,0,0,0,0,10,0,8075,19999,4844,162,1,33081,918,95,25,1,3,0,124,3,3531,3317,1003,91,0,7942,62,178,12,0,2,0,192,0,1394,304,44,27,1,1770,7,645,175,9,28,0,857,4,85,141,5,3,0,234,13,1213,15933,3768,0,0,20914,820,934,92,14,8,0,1048,9,1184927,4672.875967172385,24177665,0.0013682462719207997,6722,1577.3825586825265,263457,0.0004706650421131342,612443,7574.610362882958,8601718,0.0009233039260296606,9183,3731.364509981593,288867,0.0006646657458276646,94185,1849.475093499768,3283789,0.0005390114894714611,126059,7193.809827623399,1839601,0.0004658618907034732,9277,1735.3193702195479,288046,0.0008123702464189747,293660,4453.520868732298,8116236,0.002576810235680678,33398,1273.8401639156682,1495951,0.0007005577054328651,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1003,890,1493,1419,3497,3765,3056,2865,2200,2024,1928,1957,1352,1314,920,805,515,806,234,559,144,47,0,0,111,44,3,0,25,1,2,0,0,0,3,2,0,0,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,186,196,115,202
2021-07-27,2437,182,5,0,1095,40,3,0,0,0,0,0,0,0,2175,172,3,0,975,17,0,2,0,0,0,0,1,0,26,0,0,0,2,8,1,25,0,0,0,15,5,0,0,0,0,0,0,0,0,198,10,0,0,103,5,2,11,0,2,0,0,4,0,8080,20127,4899,162,0,33268,920,95,25,1,3,0,124,3,3534,3434,1058,91,0,8117,64,178,12,0,2,0,192,0,1394,305,44,27,0,1770,7,645,175,9,28,0,857,4,85,141,5,3,0,234,13,1213,15943,3768,0,0,20924,820,936,92,14,8,0,1050,9,1194286,4709.784102590656,24324400,0.0013676801894394106,7082,1661.8600536432093,264748,0.0004683699215858099,634069,7842.077741410768,8686204,0.0009344703394025745,9482,3852.8583560541724,291137,0.0006594833360239337,97955,1923.5051524528299,3296870,0.000536872852129444,134202,7658.506465121216,1855351,0.0004619072078544707,8861,1657.5040357351959,288880,0.0008100249238438106,268546,4072.652779454416,8140576,0.0025703340893813904,34089,1300.1957406946888,1500634,0.0006997042583334778,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1008,898,1502,1429,3515,3777,3072,2880,2204,2032,1941,1965,1356,1318,921,809,515,808,235,558,158,49,0,0,123,46,2,0,24,1,2,0,0,0,5,2,2,0,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,186,198,115,202
2021-07-28,2610,185,20,1,1148,53,4,0,0,0,0,0,0,0,2343,177,0,0,1045,15,0,2,0,0,0,0,1,0,25,0,19,1,2,26,2,25,0,0,0,12,4,0,0,0,0,0,0,0,0,205,8,0,0,89,4,2,10,0,1,0,0,3,0,8100,20225,4985,162,1,33473,921,95,25,1,3,0,124,3,3534,3524,1144,91,0,8293,65,178,12,0,2,0,192,0,1413,305,44,27,1,1790,7,645,175,9,28,0,857,4,85,141,5,3,0,234,13,1213,15951,3768,0,0,20932,820,937,92,14,8,0,1051,9,1183072,4665.560592538247,24493366,0.0013666149438178485,7217,1693.5391142534652,266210,0.00046579767852447315,645124,7978.804453221778,8780736,0.0009444538589931413,9450,3839.855670186873,292511,0.0006563855718246494,102895,2020.5100572878766,3314686,0.0005400209853965052,137360,7838.724073032073,1871408,0.0004579439651855715,8557,1600.6389836120159,290293,0.0008060821308126617,245053,3716.3680768421164,8176438,0.002560038980299245,27416,1045.6794399039452,1501084,0.0007001606838791167,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1017,905,1518,1438,3530,3794,3100,2899,2212,2045,1951,1969,1361,1323,928,812,515,810,235,558,141,60,0,0,108,56,2,0,22,1,2,0,0,0,5,2,2,1,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,186,198,115,203
2021-07-29,2857,247,13,1,1246,64,2,0,0,0,0,0,0,0,2562,239,1,0,1164,16,0,7,0,5,0,0,6,0,42,0,1,0,2,28,0,25,2,0,0,9,3,0,0,0,0,0,0,0,0,205,6,0,1,71,2,2,16,0,6,0,0,9,0,8114,20384,5071,162,1,33732,922,95,25,1,3,0,124,3,3535,3675,1230,91,0,8531,66,183,12,0,2,0,197,0,1415,305,44,27,0,1791,7,645,177,9,28,0,859,4,85,141,5,3,0,234,13,1213,15957,3768,0,1,20939,820,943,92,14,8,0,1057,9,1212885,4783.1310852431225,24697611,0.0013658001172664029,7333,1720.759640407463,267277,0.0004639381615327918,670901,8297.610825935702,8891698,0.0009594342947769931,9837,3997.106902394526,294194,0.0006696261650475536,111582,2191.0933788065095,3340048,0.0005362198387568083,137204,7829.821619949713,1888844,0.0004547755134886735,8060,1507.6721056343165,291776,0.0008019850844483439,243388,3691.1174051590842,8218447,0.002547804956337858,24580,937.5109655981535,1505327,0.0007021730162283677,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1028,915,1536,1460,3570,3811,3122,2930,2228,2054,1970,1975,1366,1334,930,813,518,815,236,558,185,58,0,0,128,54,7,0,41,1,2,0,0,0,5,2,2,1,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,187,198,115,204
2021-07-30,2845,173,3,1,1271,59,2,0,0,0,0,0,0,0,2557,170,2,0,1203,13,0,6,0,0,0,0,6,0,42,0,1,1,1,27,1,25,0,0,0,6,2,0,0,0,0,0,0,0,0,200,3,0,0,61,2,1,15,0,0,0,0,9,0,8117,20492,5136,162,2,33909,923,95,25,1,3,0,124,3,3537,3780,1295,91,0,8703,67,183,12,0,2,0,197,0,1416,305,44,27,1,1793,7,645,177,9,28,0,859,4,85,141,5,3,0,234,13,1213,15960,3768,0,1,20942,820,943,92,14,8,0,1057,9,1209935,4771.497470595842,24873663,0.0013632491523262978,7324,1718.6477030334459,268414,0.0004619729224258049,679727,8406.769573872743,8987144,0.0009683832817188642,9893,4019.8616026623004,295604,0.0006664321186452145,110235,2164.6428511116096,3356068,0.0005342561592911705,127229,7260.5782257411,1902441,0.00045152517213411614,7754,1450.4329413261155,292977,0.0007986975086781556,243388,3691.1174051590842,8261989,0.002534740726476397,24385,930.0734294593559,1509026,0.0007004518146141948,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1040,932,1546,1459,3591,3827,3137,2949,2228,2061,1981,1989,1376,1344,932,818,527,819,236,559,185,62,0,0,129,58,6,0,42,1,2,0,0,0,4,2,2,1,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,187,198,115,204
2021-07-31,2845,173,3,1,1271,59,2,0,0,0,0,0,0,0,2557,170,2,0,1203,13,0,6,0,0,0,0,6,0,42,0,1,1,1,27,1,25,0,0,0,6,2,0,0,0,0,0,0,0,0,200,3,0,0,61,2,1,15,0,0,0,0,9,0,8117,20492,5136,162,2,33909,923,95,25,1,3,0,124,3,3537,3780,1295,91,0,8703,67,183,12,0,2,0,197,0,1416,305,44,27,1,1793,7,645,177,9,28,0,859,4,85,141,5,3,0,234,13,1213,15960,3768,0,1,20942,820,943,92,14,8,0,1057,9,1209935,4771.497470595842,24873663,0.0013632491523262978,7324,1718.6477030334459,268414,0.0004619729224258049,679727,8406.769573872743,8987144,0.0009683832817188642,9893,4019.8616026623004,295604,0.0006664321186452145,110235,2164.6428511116096,3356068,0.0005342561592911705,127229,7260.5782257411,1902441,0.00045152517213411614,7754,1450.4329413261155,292977,0.0007986975086781556,243388,3691.1174051590842,8261989,0.002534740726476397,24385,930.0734294593559,1509026,0.0007004518146141948,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1040,932,1546,1459,3591,3827,3137,2949,2228,2061,1981,1989,1376,1344,932,818,527,819,236,559,185,62,0,0,129,58,6,0,42,1,2,0,0,0,4,2,2,1,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,187,198,115,204
